,Location_code,All_location,Type_of_meat,Usage,Year,Unit,Magnitude,Value,Country,Continent,Economic_Area,Water_liters_for_meat_prod_per_kilos,Water_Liter
234399,PHL,Philippines,Pigmeat,Human consumption per capita,1992,Kilograms per capita,Units,7.9,Philippines,Not a continent,Not an Economic Area,5.988,47.305200000000006
234400,PHL,Philippines,Pigmeat,Human consumption per capita,1993,Kilograms per capita,Units,8.563,Philippines,Not a continent,Not an Economic Area,5.988,51.27524400000001
234401,PHL,Philippines,Pigmeat,Human consumption per capita,1994,Kilograms per capita,Units,8.665,Philippines,Not a continent,Not an Economic Area,5.988,51.88602
234402,PHL,Philippines,Pigmeat,Human consumption per capita,1995,Kilograms per capita,Units,9.101,Philippines,Not a continent,Not an Economic Area,5.988,54.49678800000001
234403,PHL,Philippines,Pigmeat,Human consumption per capita,1996,Kilograms per capita,Units,11.393,Philippines,Not a continent,Not an Economic Area,5.988,68.22128400000001
234404,PHL,Philippines,Pigmeat,Human consumption per capita,1997,Kilograms per capita,Units,11.726,Philippines,Not a continent,Not an Economic Area,5.988,70.21528800000002
234405,PHL,Philippines,Pigmeat,Human consumption per capita,1998,Kilograms per capita,Units,11.956,Philippines,Not a continent,Not an Economic Area,5.988,71.592528
234406,PHL,Philippines,Pigmeat,Human consumption per capita,1999,Kilograms per capita,Units,12.394,Philippines,Not a continent,Not an Economic Area,5.988,74.21527200000001
234407,PHL,Philippines,Pigmeat,Human consumption per capita,2000,Kilograms per capita,Units,12.5,Philippines,Not a continent,Not an Economic Area,5.988,74.85000000000001
234408,PHL,Philippines,Pigmeat,Human consumption per capita,2001,Kilograms per capita,Units,12.713,Philippines,Not a continent,Not an Economic Area,5.988,76.125444
234409,PHL,Philippines,Pigmeat,Human consumption per capita,2002,Kilograms per capita,Units,13.143,Philippines,Not a continent,Not an Economic Area,5.988,78.70028400000001
234410,PHL,Philippines,Pigmeat,Human consumption per capita,2003,Kilograms per capita,Units,13.196,Philippines,Not a continent,Not an Economic Area,5.988,79.01764800000001
234411,PHL,Philippines,Pigmeat,Human consumption per capita,2004,Kilograms per capita,Units,12.779,Philippines,Not a continent,Not an Economic Area,5.988,76.520652
234412,PHL,Philippines,Pigmeat,Human consumption per capita,2005,Kilograms per capita,Units,12.981,Philippines,Not a continent,Not an Economic Area,5.988,77.73022800000001
234413,PHL,Philippines,Pigmeat,Human consumption per capita,2006,Kilograms per capita,Units,14.057,Philippines,Not a continent,Not an Economic Area,5.988,84.17331600000001
234414,PHL,Philippines,Pigmeat,Human consumption per capita,2007,Kilograms per capita,Units,14.29,Philippines,Not a continent,Not an Economic Area,5.988,85.56852
234415,PHL,Philippines,Pigmeat,Human consumption per capita,2008,Kilograms per capita,Units,14.124,Philippines,Not a continent,Not an Economic Area,5.988,84.57451200000001
234416,PHL,Philippines,Pigmeat,Human consumption per capita,2009,Kilograms per capita,Units,14.188,Philippines,Not a continent,Not an Economic Area,5.988,84.957744
234417,PHL,Philippines,Pigmeat,Human consumption per capita,2010,Kilograms per capita,Units,14.337,Philippines,Not a continent,Not an Economic Area,5.988,85.849956
234418,PHL,Philippines,Pigmeat,Human consumption per capita,2011,Kilograms per capita,Units,14.105,Philippines,Not a continent,Not an Economic Area,5.988,84.46074000000002
234419,PHL,Philippines,Pigmeat,Human consumption per capita,2012,Kilograms per capita,Units,13.973,Philippines,Not a continent,Not an Economic Area,5.988,83.67032400000001
234420,PHL,Philippines,Pigmeat,Human consumption per capita,2013,Kilograms per capita,Units,14.134,Philippines,Not a continent,Not an Economic Area,5.988,84.634392
234421,PHL,Philippines,Pigmeat,Human consumption per capita,2014,Kilograms per capita,Units,13.986,Philippines,Not a continent,Not an Economic Area,5.988,83.748168
234422,PHL,Philippines,Pigmeat,Human consumption per capita,2015,Kilograms per capita,Units,14.303,Philippines,Not a continent,Not an Economic Area,5.988,85.646364
234423,PHL,Philippines,Pigmeat,Human consumption per capita,2016,Kilograms per capita,Units,14.792,Philippines,Not a continent,Not an Economic Area,5.988,88.57449600000001
234424,PHL,Philippines,Pigmeat,Human consumption per capita,2017,Kilograms per capita,Units,14.651,Philippines,Not a continent,Not an Economic Area,5.988,87.730188
234425,PHL,Philippines,Pigmeat,Human consumption per capita,2018,Kilograms per capita,Units,14.905,Philippines,Not a continent,Not an Economic Area,5.988,89.25114
234426,PHL,Philippines,Pigmeat,Human consumption per capita,2019,Kilograms per capita,Units,14.17,Philippines,Not a continent,Not an Economic Area,5.988,84.84996000000001
234427,PHL,Philippines,Pigmeat,Human consumption per capita,2020,Kilograms per capita,Units,9.867,Philippines,Not a continent,Not an Economic Area,5.988,59.08359600000001
234428,PHL,Philippines,Pigmeat,Human consumption per capita,2021,Kilograms per capita,Units,9.59,Philippines,Not a continent,Not an Economic Area,5.988,57.42492
234429,PHL,Philippines,Pigmeat,Human consumption per capita,2022,Kilograms per capita,Units,9.943,Philippines,Not a continent,Not an Economic Area,5.988,59.538684
234694,SAU,Saudi Arabia,Pigmeat,Consumption,2000,Tonnes,Hundreds,7.39,Saudi Arabia,Not a continent,Not an Economic Area,5.988,
234695,SAU,Saudi Arabia,Pigmeat,Consumption,2001,Tonnes,Hundreds,3.29,Saudi Arabia,Not a continent,Not an Economic Area,5.988,
234696,SAU,Saudi Arabia,Pigmeat,Consumption,2002,Tonnes,Hundreds,23.380000000000003,Saudi Arabia,Not a continent,Not an Economic Area,5.988,
234697,SAU,Saudi Arabia,Pigmeat,Consumption,2003,Tonnes,Hundreds,23.380000000000003,Saudi Arabia,Not a continent,Not an Economic Area,5.988,
234698,SAU,Saudi Arabia,Pigmeat,Consumption,2004,Tonnes,Hundreds,25.96,Saudi Arabia,Not a continent,Not an Economic Area,5.988,
234699,SAU,Saudi Arabia,Pigmeat,Consumption,2005,Tonnes,Hundreds,47.46000000000001,Saudi Arabia,Not a continent,Not an Economic Area,5.988,
234700,SAU,Saudi Arabia,Pigmeat,Consumption,2006,Tonnes,Hundreds,41.51,Saudi Arabia,Not a continent,Not an Economic Area,5.988,
234701,SAU,Saudi Arabia,Pigmeat,Consumption,2007,Tonnes,Hundreds,54.14,Saudi Arabia,Not a continent,Not an Economic Area,5.988,
234702,SAU,Saudi Arabia,Pigmeat,Consumption,2008,Tonnes,Hundreds,53.89,Saudi Arabia,Not a continent,Not an Economic Area,5.988,
234703,SAU,Saudi Arabia,Pigmeat,Consumption,2009,Tonnes,Hundreds,65.28999999999999,Saudi Arabia,Not a continent,Not an Economic Area,5.988,
234704,SAU,Saudi Arabia,Pigmeat,Consumption,2010,Tonnes,Hundreds,62.05,Saudi Arabia,Not a continent,Not an Economic Area,5.988,
234705,SAU,Saudi Arabia,Pigmeat,Consumption,2011,Tonnes,Hundreds,82.47999999999999,Saudi Arabia,Not a continent,Not an Economic Area,5.988,
234706,SAU,Saudi Arabia,Pigmeat,Consumption,2012,Tonnes,Hundreds,61.120000000000005,Saudi Arabia,Not a continent,Not an Economic Area,5.988,
234707,SAU,Saudi Arabia,Pigmeat,Consumption,2013,Tonnes,Hundreds,46.31,Saudi Arabia,Not a continent,Not an Economic Area,5.988,
234708,SAU,Saudi Arabia,Pigmeat,Consumption,2014,Tonnes,Hundreds,79.0,Saudi Arabia,Not a continent,Not an Economic Area,5.988,
234709,SAU,Saudi Arabia,Pigmeat,Consumption,2015,Tonnes,Hundreds,79.93,Saudi Arabia,Not a continent,Not an Economic Area,5.988,
234710,SAU,Saudi Arabia,Pigmeat,Consumption,2016,Tonnes,Hundreds,69.83,Saudi Arabia,Not a continent,Not an Economic Area,5.988,
234711,SAU,Saudi Arabia,Pigmeat,Consumption,2017,Tonnes,Hundreds,209.13,Saudi Arabia,Not a continent,Not an Economic Area,5.988,
234712,SAU,Saudi Arabia,Pigmeat,Consumption,2018,Tonnes,Hundreds,209.13,Saudi Arabia,Not a continent,Not an Economic Area,5.988,
234713,SAU,Saudi Arabia,Pigmeat,Consumption,2019,Tonnes,Hundreds,142.57999999999998,Saudi Arabia,Not a continent,Not an Economic Area,5.988,
234714,SAU,Saudi Arabia,Pigmeat,Consumption,2020,Tonnes,Hundreds,147.39000000000001,Saudi Arabia,Not a continent,Not an Economic Area,5.988,
234715,SAU,Saudi Arabia,Pigmeat,Consumption,2021,Tonnes,Hundreds,147.39000000000001,Saudi Arabia,Not a continent,Not an Economic Area,5.988,
234716,SAU,Saudi Arabia,Pigmeat,Consumption,2022,Tonnes,Hundreds,147.39000000000001,Saudi Arabia,Not a continent,Not an Economic Area,5.988,
234863,SAU,Saudi Arabia,Pigmeat,Human consumption per capita,2005,Kilograms per capita,Units,0.155,Saudi Arabia,Not a continent,Not an Economic Area,5.988,0.9281400000000001
234864,SAU,Saudi Arabia,Pigmeat,Human consumption per capita,2006,Kilograms per capita,Units,0.132,Saudi Arabia,Not a continent,Not an Economic Area,5.988,0.7904160000000001
234865,SAU,Saudi Arabia,Pigmeat,Human consumption per capita,2007,Kilograms per capita,Units,0.168,Saudi Arabia,Not a continent,Not an Economic Area,5.988,1.0059840000000002
234866,SAU,Saudi Arabia,Pigmeat,Human consumption per capita,2008,Kilograms per capita,Units,0.162,Saudi Arabia,Not a continent,Not an Economic Area,5.988,0.9700560000000001
234867,SAU,Saudi Arabia,Pigmeat,Human consumption per capita,2009,Kilograms per capita,Units,0.191,Saudi Arabia,Not a continent,Not an Economic Area,5.988,1.1437080000000002
234868,SAU,Saudi Arabia,Pigmeat,Human consumption per capita,2010,Kilograms per capita,Units,0.177,Saudi Arabia,Not a continent,Not an Economic Area,5.988,1.059876
234869,SAU,Saudi Arabia,Pigmeat,Human consumption per capita,2011,Kilograms per capita,Units,0.228,Saudi Arabia,Not a continent,Not an Economic Area,5.988,1.3652640000000003
234870,SAU,Saudi Arabia,Pigmeat,Human consumption per capita,2012,Kilograms per capita,Units,0.164,Saudi Arabia,Not a continent,Not an Economic Area,5.988,0.9820320000000001
234871,SAU,Saudi Arabia,Pigmeat,Human consumption per capita,2013,Kilograms per capita,Units,0.12,Saudi Arabia,Not a continent,Not an Economic Area,5.988,0.71856
234872,SAU,Saudi Arabia,Pigmeat,Human consumption per capita,2014,Kilograms per capita,Units,0.199,Saudi Arabia,Not a continent,Not an Economic Area,5.988,1.1916120000000001
234873,SAU,Saudi Arabia,Pigmeat,Human consumption per capita,2015,Kilograms per capita,Units,0.197,Saudi Arabia,Not a continent,Not an Economic Area,5.988,1.1796360000000001
234874,SAU,Saudi Arabia,Pigmeat,Human consumption per capita,2016,Kilograms per capita,Units,0.168,Saudi Arabia,Not a continent,Not an Economic Area,5.988,1.0059840000000002
234875,SAU,Saudi Arabia,Pigmeat,Human consumption per capita,2017,Kilograms per capita,Units,0.493,Saudi Arabia,Not a continent,Not an Economic Area,5.988,2.952084
234876,SAU,Saudi Arabia,Pigmeat,Human consumption per capita,2018,Kilograms per capita,Units,0.484,Saudi Arabia,Not a continent,Not an Economic Area,5.988,2.8981920000000003
234877,SAU,Saudi Arabia,Pigmeat,Human consumption per capita,2019,Kilograms per capita,Units,0.325,Saudi Arabia,Not a continent,Not an Economic Area,5.988,1.9461000000000002
234878,SAU,Saudi Arabia,Pigmeat,Human consumption per capita,2020,Kilograms per capita,Units,0.33,Saudi Arabia,Not a continent,Not an Economic Area,5.988,1.9760400000000002
234879,SAU,Saudi Arabia,Pigmeat,Human consumption per capita,2021,Kilograms per capita,Units,0.325,Saudi Arabia,Not a continent,Not an Economic Area,5.988,1.9461000000000002
234880,SAU,Saudi Arabia,Pigmeat,Human consumption per capita,2022,Kilograms per capita,Units,0.321,Saudi Arabia,Not a continent,Not an Economic Area,5.988,1.9221480000000002
234889,THA,Thailand,Pigmeat,Production,1990,Tonnes,Hundreds,3374.44,Thailand,Not a continent,Not an Economic Area,5.988,
234890,THA,Thailand,Pigmeat,Production,1991,Tonnes,Hundreds,4013.8999999999996,Thailand,Not a continent,Not an Economic Area,5.988,
234891,THA,Thailand,Pigmeat,Production,1992,Tonnes,Hundreds,4332.72,Thailand,Not a continent,Not an Economic Area,5.988,
234892,THA,Thailand,Pigmeat,Production,1993,Tonnes,Hundreds,4581.98,Thailand,Not a continent,Not an Economic Area,5.988,
234893,THA,Thailand,Pigmeat,Production,1994,Tonnes,Hundreds,4888.85,Thailand,Not a continent,Not an Economic Area,5.988,
234894,THA,Thailand,Pigmeat,Production,1995,Tonnes,Hundreds,4888.84,Thailand,Not a continent,Not an Economic Area,5.988,
234895,THA,Thailand,Pigmeat,Production,1996,Tonnes,Hundreds,5112.19,Thailand,Not a continent,Not an Economic Area,5.988,
234896,THA,Thailand,Pigmeat,Production,1997,Tonnes,Hundreds,5329.8099999999995,Thailand,Not a continent,Not an Economic Area,5.988,
234897,THA,Thailand,Pigmeat,Production,1998,Tonnes,Hundreds,4690.71,Thailand,Not a continent,Not an Economic Area,5.988,
234898,THA,Thailand,Pigmeat,Production,1999,Tonnes,Hundreds,4538.570000000001,Thailand,Not a continent,Not an Economic Area,5.988,
234899,THA,Thailand,Pigmeat,Production,2000,Tonnes,Hundreds,6936.98,Thailand,Not a continent,Not an Economic Area,5.988,
234900,THA,Thailand,Pigmeat,Production,2001,Tonnes,Hundreds,7023.12,Thailand,Not a continent,Not an Economic Area,5.988,
234901,THA,Thailand,Pigmeat,Production,2002,Tonnes,Hundreds,7874.48,Thailand,Not a continent,Not an Economic Area,5.988,
234902,THA,Thailand,Pigmeat,Production,2003,Tonnes,Hundreds,8700.57,Thailand,Not a continent,Not an Economic Area,5.988,
234903,THA,Thailand,Pigmeat,Production,2004,Tonnes,Hundreds,8837.69,Thailand,Not a continent,Not an Economic Area,5.988,
234904,THA,Thailand,Pigmeat,Production,2005,Tonnes,Hundreds,9219.82,Thailand,Not a continent,Not an Economic Area,5.988,
234905,THA,Thailand,Pigmeat,Production,2006,Tonnes,Hundreds,9960.21,Thailand,Not a continent,Not an Economic Area,5.988,
234906,THA,Thailand,Pigmeat,Production,2007,Tonnes,Hundreds,10185.66,Thailand,Not a continent,Not an Economic Area,5.988,
234907,THA,Thailand,Pigmeat,Production,2008,Tonnes,Hundreds,9608.08,Thailand,Not a continent,Not an Economic Area,5.988,
234908,THA,Thailand,Pigmeat,Production,2009,Tonnes,Hundreds,9376.01,Thailand,Not a continent,Not an Economic Area,5.988,
234909,THA,Thailand,Pigmeat,Production,2010,Tonnes,Hundreds,9671.8,Thailand,Not a continent,Not an Economic Area,5.988,
234910,THA,Thailand,Pigmeat,Production,2011,Tonnes,Hundreds,10616.82,Thailand,Not a continent,Not an Economic Area,5.988,
234911,THA,Thailand,Pigmeat,Production,2012,Tonnes,Hundreds,10519.130000000001,Thailand,Not a continent,Not an Economic Area,5.988,
234912,THA,Thailand,Pigmeat,Production,2013,Tonnes,Hundreds,10074.59,Thailand,Not a continent,Not an Economic Area,5.988,
234913,THA,Thailand,Pigmeat,Production,2014,Tonnes,Hundreds,10616.769999999999,Thailand,Not a continent,Not an Economic Area,5.988,
234914,THA,Thailand,Pigmeat,Production,2015,Tonnes,Hundreds,10620.88,Thailand,Not a continent,Not an Economic Area,5.988,
234915,THA,Thailand,Pigmeat,Production,2016,Tonnes,Hundreds,10757.52,Thailand,Not a continent,Not an Economic Area,5.988,
234916,THA,Thailand,Pigmeat,Production,2017,Tonnes,Hundreds,10244.15,Thailand,Not a continent,Not an Economic Area,5.988,
234917,THA,Thailand,Pigmeat,Production,2018,Tonnes,Hundreds,10446.32,Thailand,Not a continent,Not an Economic Area,5.988,
234918,THA,Thailand,Pigmeat,Production,2019,Tonnes,Hundreds,10884.65,Thailand,Not a continent,Not an Economic Area,5.988,
234919,THA,Thailand,Pigmeat,Production,2020,Tonnes,Hundreds,11971.69,Thailand,Not a continent,Not an Economic Area,5.988,
234920,THA,Thailand,Pigmeat,Production,2021,Tonnes,Hundreds,12105.619999999999,Thailand,Not a continent,Not an Economic Area,5.988,
234921,THA,Thailand,Pigmeat,Production,2022,Tonnes,Hundreds,12357.37,Thailand,Not a continent,Not an Economic Area,5.988,
234971,THA,Thailand,Pigmeat,Consumption,1990,Tonnes,Hundreds,3360.1,Thailand,Not a continent,Not an Economic Area,5.988,
234972,THA,Thailand,Pigmeat,Consumption,1991,Tonnes,Hundreds,4005.0299999999997,Thailand,Not a continent,Not an Economic Area,5.988,
234973,THA,Thailand,Pigmeat,Consumption,1992,Tonnes,Hundreds,4327.91,Thailand,Not a continent,Not an Economic Area,5.988,
234974,THA,Thailand,Pigmeat,Consumption,1993,Tonnes,Hundreds,4576.27,Thailand,Not a continent,Not an Economic Area,5.988,
234975,THA,Thailand,Pigmeat,Consumption,1994,Tonnes,Hundreds,4879.0,Thailand,Not a continent,Not an Economic Area,5.988,
234976,THA,Thailand,Pigmeat,Consumption,1995,Tonnes,Hundreds,4860.5,Thailand,Not a continent,Not an Economic Area,5.988,
234977,THA,Thailand,Pigmeat,Consumption,1996,Tonnes,Hundreds,5096.4,Thailand,Not a continent,Not an Economic Area,5.988,
234978,THA,Thailand,Pigmeat,Consumption,1997,Tonnes,Hundreds,5304.95,Thailand,Not a continent,Not an Economic Area,5.988,
234979,THA,Thailand,Pigmeat,Consumption,1998,Tonnes,Hundreds,4637.12,Thailand,Not a continent,Not an Economic Area,5.988,
234980,THA,Thailand,Pigmeat,Consumption,1999,Tonnes,Hundreds,4500.25,Thailand,Not a continent,Not an Economic Area,5.988,
234981,THA,Thailand,Pigmeat,Consumption,2000,Tonnes,Hundreds,6855.299999999999,Thailand,Not a continent,Not an Economic Area,5.988,
234982,THA,Thailand,Pigmeat,Consumption,2001,Tonnes,Hundreds,6878.19,Thailand,Not a continent,Not an Economic Area,5.988,
234983,THA,Thailand,Pigmeat,Consumption,2002,Tonnes,Hundreds,7708.469999999999,Thailand,Not a continent,Not an Economic Area,5.988,
234984,THA,Thailand,Pigmeat,Consumption,2003,Tonnes,Hundreds,8526.25,Thailand,Not a continent,Not an Economic Area,5.988,
234985,THA,Thailand,Pigmeat,Consumption,2004,Tonnes,Hundreds,8637.07,Thailand,Not a continent,Not an Economic Area,5.988,
234986,THA,Thailand,Pigmeat,Consumption,2005,Tonnes,Hundreds,8962.9,Thailand,Not a continent,Not an Economic Area,5.988,
234987,THA,Thailand,Pigmeat,Consumption,2006,Tonnes,Hundreds,9754.04,Thailand,Not a continent,Not an Economic Area,5.988,
234988,THA,Thailand,Pigmeat,Consumption,2007,Tonnes,Hundreds,9906.64,Thailand,Not a continent,Not an Economic Area,5.988,
234989,THA,Thailand,Pigmeat,Consumption,2008,Tonnes,Hundreds,8795.789999999999,Thailand,Not a continent,Not an Economic Area,5.988,
234990,THA,Thailand,Pigmeat,Consumption,2009,Tonnes,Hundreds,8552.98,Thailand,Not a continent,Not an Economic Area,5.988,
234991,THA,Thailand,Pigmeat,Consumption,2010,Tonnes,Hundreds,8796.73,Thailand,Not a continent,Not an Economic Area,5.988,
234992,THA,Thailand,Pigmeat,Consumption,2011,Tonnes,Hundreds,8595.97,Thailand,Not a continent,Not an Economic Area,5.988,
234993,THA,Thailand,Pigmeat,Consumption,2012,Tonnes,Hundreds,9236.45,Thailand,Not a continent,Not an Economic Area,5.988,
234994,THA,Thailand,Pigmeat,Consumption,2013,Tonnes,Hundreds,9412.25,Thailand,Not a continent,Not an Economic Area,5.988,
234995,THA,Thailand,Pigmeat,Consumption,2014,Tonnes,Hundreds,9234.49,Thailand,Not a continent,Not an Economic Area,5.988,
234996,THA,Thailand,Pigmeat,Consumption,2015,Tonnes,Hundreds,9087.49,Thailand,Not a continent,Not an Economic Area,5.988,
234997,THA,Thailand,Pigmeat,Consumption,2016,Tonnes,Hundreds,9178.02,Thailand,Not a continent,Not an Economic Area,5.988,
